participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.type,player.status,player.status_name,player.partner_id,player.partner_type,player.signal,player.choice,player.partner_choice,player.match,player.late,player.points,player.payoff,group.id_in_subsession,subsession.round_number,subsession.game,subsession.game_name,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
12,4hbsodum,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-05 09:07:51.533538+00:00,1,,,85,4,1,1,passive,7,2,2,0,0,0,,100,0,2,37,3,D,me9k3x16,,,,,,0
13,3fdb8fqp,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-05 09:08:09.157303+00:00,1,,,170,5,3,1,passive,6,2,2,1,0,0,,25,0,2,37,3,D,me9k3x16,,,,,,0
14,v73vv43x,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-05 09:08:20.459176+00:00,1,,,80,6,2,0,active,5,3,2,0,1,0,,75,0,2,37,3,D,me9k3x16,,,,,,0
15,2r5afmjk,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-05 09:08:32.924154+00:00,1,,,112,7,2,0,active,4,1,1,0,0,0,,75,0,2,37,3,D,me9k3x16,,,,,,0
16,6fs9ofag,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-05 09:08:45.742920+00:00,1,,,80,8,3,1,passive,3,2,2,1,0,0,,25,0,2,37,3,D,me9k3x16,,,,,,0
1,3habl47g,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-05 09:05:15.922077+00:00,1,,,35,1,2,0,active,6,2,2,1,1,1,,80,0,1,38,0,A,me9k3x16,,,,,,0
2,ad34kzt2,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-05 09:05:28.457252+00:00,1,,,87,2,2,1,passive,8,2,2,1,1,1,,80,0,1,38,0,A,me9k3x16,,,,,,0
3,c2bz271v,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-05 09:05:43.790537+00:00,1,,,116,3,3,1,passive,5,2,2,1,1,1,,80,0,1,38,0,A,me9k3x16,,,,,,0
4,id52a14i,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-05 09:05:55.293600+00:00,1,,,94,4,3,1,passive,7,2,2,1,0,0,,25,0,1,38,0,A,me9k3x16,,,,,,0
5,p4h3b5y4,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-05 09:06:15.528450+00:00,1,,,92,5,2,0,active,3,3,2,1,1,1,,40,0,1,38,0,A,me9k3x16,,,,,,0
6,benqaqxi,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-05 09:06:27.753992+00:00,1,,,85,6,2,1,passive,1,2,2,1,1,1,,80,0,1,38,0,A,me9k3x16,,,,,,0
7,2bp4fbbc,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-05 09:06:38.101396+00:00,1,,,85,7,2,0,active,4,3,2,0,1,0,,75,0,1,38,0,A,me9k3x16,,,,,,0
8,wo17hoxv,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-05 09:06:52.369784+00:00,1,,,94,8,2,0,active,2,2,2,1,1,1,,80,0,1,38,0,A,me9k3x16,,,,,,0
9,klluvmtf,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-05 09:07:12.699711+00:00,1,,,92,1,2,1,passive,3,2,2,1,1,1,,80,0,2,38,0,A,me9k3x16,,,,,,0
10,jgm27qzn,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-05 09:07:25.036786+00:00,1,,,96,2,2,0,active,6,2,2,1,1,1,,80,0,2,38,0,A,me9k3x16,,,,,,0
11,ovc5ujx2,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-05 09:07:36.731270+00:00,1,,,92,3,2,0,active,1,2,2,1,1,1,,80,0,2,38,0,A,me9k3x16,,,,,,0
12,4hbsodum,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-05 09:07:51.533538+00:00,1,,,85,4,2,0,active,8,3,3,0,1,0,,75,0,2,38,0,A,me9k3x16,,,,,,0
13,3fdb8fqp,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-05 09:08:09.157303+00:00,1,,,170,5,1,1,passive,7,2,2,1,1,1,,80,0,2,38,0,A,me9k3x16,,,,,,0
14,v73vv43x,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-05 09:08:20.459176+00:00,1,,,80,6,2,1,passive,2,2,2,1,1,1,,80,0,2,38,0,A,me9k3x16,,,,,,0
15,2r5afmjk,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-05 09:08:32.924154+00:00,1,,,112,7,2,0,active,5,1,1,1,1,1,,160,0,2,38,0,A,me9k3x16,,,,,,0
16,6fs9ofag,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-05 09:08:45.742920+00:00,1,,,80,8,3,1,passive,4,2,2,1,0,0,,25,0,2,38,0,A,me9k3x16,,,,,,0
1,3habl47g,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-05 09:05:15.922077+00:00,1,,,35,1,2,0,active,5,1,2,0,0,0,,75,0,1,39,4,E,me9k3x16,,,,,,0
2,ad34kzt2,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-05 09:05:28.457252+00:00,1,,,87,2,1,1,passive,8,2,2,0,1,0,,100,0,1,39,4,E,me9k3x16,,,,,,0
3,c2bz271v,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-05 09:05:43.790537+00:00,1,,,116,3,2,1,passive,6,2,2,1,0,0,,75,0,1,39,4,E,me9k3x16,,,,,,0
4,id52a14i,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-05 09:05:55.293600+00:00,1,,,94,4,2,0,active,7,3,2,0,1,0,,75,0,1,39,4,E,me9k3x16,,,,,,0
5,p4h3b5y4,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-05 09:06:15.528450+00:00,1,,,92,5,1,1,passive,1,2,2,0,0,0,,100,0,1,39,4,E,me9k3x16,,,,,,0
6,benqaqxi,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-05 09:06:27.753992+00:00,1,,,85,6,2,0,active,3,2,2,0,1,0,,75,0,1,39,4,E,me9k3x16,,,,,,0
7,2bp4fbbc,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-05 09:06:38.101396+00:00,1,,,85,7,3,1,passive,4,2,2,1,0,0,,25,0,1,39,4,E,me9k3x16,,,,,,0
8,wo17hoxv,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-05 09:06:52.369784+00:00,1,,,94,8,2,0,active,2,1,1,1,0,0,,75,0,1,39,4,E,me9k3x16,,,,,,0
9,klluvmtf,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-05 09:07:12.699711+00:00,1,,,92,1,2,0,active,3,2,2,1,1,1,,80,0,2,39,4,E,me9k3x16,,,,,,0
10,jgm27qzn,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-05 09:07:25.036786+00:00,1,,,96,2,2,0,active,7,3,2,0,1,0,,75,0,2,39,4,E,me9k3x16,,,,,,0
11,ovc5ujx2,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-05 09:07:36.731270+00:00,1,,,92,3,2,1,passive,1,2,2,1,1,1,,80,0,2,39,4,E,me9k3x16,,,,,,0
12,4hbsodum,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-05 09:07:51.533538+00:00,1,,,85,4,3,1,passive,5,2,2,1,1,1,,80,0,2,39,4,E,me9k3x16,,,,,,0
13,3fdb8fqp,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-05 09:08:09.157303+00:00,1,,,170,5,2,0,active,4,3,3,1,1,1,,40,0,2,39,4,E,me9k3x16,,,,,,0
14,v73vv43x,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-05 09:08:20.459176+00:00,1,,,80,6,3,1,passive,8,2,2,1,1,1,,80,0,2,39,4,E,me9k3x16,,,,,,0
15,2r5afmjk,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-05 09:08:32.924154+00:00,1,,,112,7,3,1,passive,2,2,2,1,0,0,,25,0,2,39,4,E,me9k3x16,,,,,,0
16,6fs9ofag,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-05 09:08:45.742920+00:00,1,,,80,8,2,0,active,6,3,3,1,1,1,,40,0,2,39,4,E,me9k3x16,,,,,,0
1,3habl47g,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-05 09:05:15.922077+00:00,1,,,35,1,2,0,active,5,2,2,1,1,1,,80,0,1,40,0,A,me9k3x16,,,,,,0
2,ad34kzt2,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-05 09:05:28.457252+00:00,1,,,87,2,3,1,passive,7,2,2,1,0,0,,25,0,1,40,0,A,me9k3x16,,,,,,0
3,c2bz271v,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-05 09:05:43.790537+00:00,1,,,116,3,2,0,active,4,3,2,1,1,1,,40,0,1,40,0,A,me9k3x16,,,,,,0
4,id52a14i,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-05 09:05:55.293600+00:00,1,,,94,4,3,1,passive,3,2,2,1,1,1,,80,0,1,40,0,A,me9k3x16,,,,,,0
5,p4h3b5y4,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-05 09:06:15.528450+00:00,1,,,92,5,2,1,passive,1,2,2,1,1,1,,80,0,1,40,0,A,me9k3x16,,,,,,0
6,benqaqxi,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-05 09:06:27.753992+00:00,1,,,85,6,2,0,active,8,2,2,1,1,1,,80,0,1,40,0,A,me9k3x16,,,,,,0
7,2bp4fbbc,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-05 09:06:38.101396+00:00,1,,,85,7,2,0,active,2,3,3,0,1,0,,75,0,1,40,0,A,me9k3x16,,,,,,0
8,wo17hoxv,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-05 09:06:52.369784+00:00,1,,,94,8,2,1,passive,6,2,2,1,1,1,,80,0,1,40,0,A,me9k3x16,,,,,,0
9,klluvmtf,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-05 09:07:12.699711+00:00,1,,,92,1,3,1,passive,3,2,2,1,1,1,,80,0,2,40,0,A,me9k3x16,,,,,,0
10,jgm27qzn,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-05 09:07:25.036786+00:00,1,,,96,2,2,0,active,5,2,2,1,1,1,,80,0,2,40,0,A,me9k3x16,,,,,,0
11,ovc5ujx2,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-05 09:07:36.731270+00:00,1,,,92,3,2,0,active,1,3,3,1,1,1,,40,0,2,40,0,A,me9k3x16,,,,,,0
12,4hbsodum,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-05 09:07:51.533538+00:00,1,,,85,4,2,0,active,8,3,2,0,1,0,,75,0,2,40,0,A,me9k3x16,,,,,,0
13,3fdb8fqp,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-05 09:08:09.157303+00:00,1,,,170,5,2,1,passive,2,2,2,1,1,1,,80,0,2,40,0,A,me9k3x16,,,,,,0
14,v73vv43x,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-05 09:08:20.459176+00:00,1,,,80,6,2,0,active,7,3,3,0,1,0,,75,0,2,40,0,A,me9k3x16,,,,,,0
15,2r5afmjk,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-05 09:08:32.924154+00:00,1,,,112,7,3,1,passive,6,2,2,1,0,0,,25,0,2,40,0,A,me9k3x16,,,,,,0
16,6fs9ofag,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-05 09:08:45.742920+00:00,1,,,80,8,3,1,passive,4,2,2,1,0,0,,25,0,2,40,0,A,me9k3x16,,,,,,0
1,3habl47g,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-05 09:05:15.922077+00:00,1,,,35,1,3,1,passive,6,2,2,1,1,1,,80,0,1,41,2,C,me9k3x16,,,,,,0
2,ad34kzt2,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-05 09:05:28.457252+00:00,1,,,87,2,1,1,passive,3,2,2,0,1,0,,100,0,1,41,2,C,me9k3x16,,,,,,0
3,c2bz271v,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-05 09:05:43.790537+00:00,1,,,116,3,2,0,active,2,1,1,1,0,0,,75,0,1,41,2,C,me9k3x16,,,,,,0
4,id52a14i,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-05 09:05:55.293600+00:00,1,,,94,4,2,0,active,7,2,2,1,1,1,,80,0,1,41,2,C,me9k3x16,,,,,,0
5,p4h3b5y4,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-05 09:06:15.528450+00:00,1,,,92,5,1,1,passive,8,2,2,1,1,1,,80,0,1,41,2,C,me9k3x16,,,,,,0
6,benqaqxi,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-05 09:06:27.753992+00:00,1,,,85,6,2,0,active,1,3,3,1,1,1,,40,0,1,41,2,C,me9k3x16,,,,,,0
7,2bp4fbbc,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-05 09:06:38.101396+00:00,1,,,85,7,2,1,passive,4,2,2,1,1,1,,80,0,1,41,2,C,me9k3x16,,,,,,0
8,wo17hoxv,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-05 09:06:52.369784+00:00,1,,,94,8,2,0,active,5,1,1,1,1,1,,160,0,1,41,2,C,me9k3x16,,,,,,0
9,klluvmtf,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-05 09:07:12.699711+00:00,1,,,92,1,2,1,passive,6,2,2,1,1,1,,80,0,2,41,2,C,me9k3x16,,,,,,0
10,jgm27qzn,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-05 09:07:25.036786+00:00,1,,,96,2,2,0,active,7,3,2,1,1,1,,40,0,2,41,2,C,me9k3x16,,,,,,0
11,ovc5ujx2,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-05 09:07:36.731270+00:00,1,,,92,3,3,1,passive,4,2,2,1,0,0,,25,0,2,41,2,C,me9k3x16,,,,,,0
12,4hbsodum,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-05 09:07:51.533538+00:00,1,,,85,4,2,0,active,3,3,3,0,1,0,,75,0,2,41,2,C,me9k3x16,,,,,,0
13,3fdb8fqp,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-05 09:08:09.157303+00:00,1,,,170,5,2,1,passive,8,2,2,1,1,1,,80,0,2,41,2,C,me9k3x16,,,,,,0
14,v73vv43x,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-05 09:08:20.459176+00:00,1,,,80,6,2,0,active,1,2,2,1,1,1,,80,0,2,41,2,C,me9k3x16,,,,,,0
15,2r5afmjk,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-05 09:08:32.924154+00:00,1,,,112,7,3,1,passive,2,2,2,1,1,1,,80,0,2,41,2,C,me9k3x16,,,,,,0
16,6fs9ofag,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-05 09:08:45.742920+00:00,1,,,80,8,2,0,active,5,2,2,1,1,1,,80,0,2,41,2,C,me9k3x16,,,,,,0
1,3habl47g,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-05 09:05:15.922077+00:00,1,,,35,1,1,1,passive,7,2,2,0,0,0,,100,0,1,42,4,E,me9k3x16,,,,,,0
2,ad34kzt2,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-05 09:05:28.457252+00:00,1,,,87,2,2,0,active,8,3,2,0,1,0,,75,0,1,42,4,E,me9k3x16,,,,,,0
3,c2bz271v,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-05 09:05:43.790537+00:00,1,,,116,3,1,1,passive,4,2,2,0,1,0,,100,0,1,42,4,E,me9k3x16,,,,,,0
4,id52a14i,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-05 09:05:55.293600+00:00,1,,,94,4,2,0,active,3,1,1,1,0,0,,75,0,1,42,4,E,me9k3x16,,,,,,0
5,p4h3b5y4,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-05 09:06:15.528450+00:00,1,,,92,5,1,1,passive,6,2,2,0,0,0,,100,0,1,42,4,E,me9k3x16,,,,,,0
6,benqaqxi,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-05 09:06:27.753992+00:00,1,,,85,6,2,0,active,5,1,2,0,0,0,,75,0,1,42,4,E,me9k3x16,,,,,,0
7,2bp4fbbc,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-05 09:06:38.101396+00:00,1,,,85,7,2,0,active,1,1,2,0,0,0,,75,0,1,42,4,E,me9k3x16,,,,,,0
8,wo17hoxv,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-05 09:06:52.369784+00:00,1,,,94,8,3,1,passive,2,2,2,1,0,0,,25,0,1,42,4,E,me9k3x16,,,,,,0
9,klluvmtf,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-05 09:07:12.699711+00:00,1,,,92,1,1,1,passive,4,2,2,0,0,0,,100,0,2,42,4,E,me9k3x16,,,,,,0
10,jgm27qzn,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-05 09:07:25.036786+00:00,1,,,96,2,2,0,active,5,1,2,0,0,0,,75,0,2,42,4,E,me9k3x16,,,,,,0
11,ovc5ujx2,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-05 09:07:36.731270+00:00,1,,,92,3,2,0,active,7,1,1,1,0,0,,75,0,2,42,4,E,me9k3x16,,,,,,0
12,4hbsodum,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-05 09:07:51.533538+00:00,1,,,85,4,2,0,active,1,1,2,0,0,0,,75,0,2,42,4,E,me9k3x16,,,,,,0
13,3fdb8fqp,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-05 09:08:09.157303+00:00,1,,,170,5,1,1,passive,2,2,2,0,0,0,,100,0,2,42,4,E,me9k3x16,,,,,,0
14,v73vv43x,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-05 09:08:20.459176+00:00,1,,,80,6,2,1,passive,8,2,2,1,1,1,,80,0,2,42,4,E,me9k3x16,,,,,,0
15,2r5afmjk,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-05 09:08:32.924154+00:00,1,,,112,7,1,1,passive,3,2,2,0,1,0,,100,0,2,42,4,E,me9k3x16,,,,,,0
16,6fs9ofag,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-05 09:08:45.742920+00:00,1,,,80,8,2,0,active,6,2,2,1,1,1,,80,0,2,42,4,E,me9k3x16,,,,,,0
1,3habl47g,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-05 09:05:15.922077+00:00,1,,,35,1,2,0,active,8,2,2,1,1,1,,80,0,1,43,2,C,me9k3x16,,,,,,0
2,ad34kzt2,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-05 09:05:28.457252+00:00,1,,,87,2,1,1,passive,6,2,2,0,1,0,,100,0,1,43,2,C,me9k3x16,,,,,,0
3,c2bz271v,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-05 09:05:43.790537+00:00,1,,,116,3,2,0,active,7,1,2,1,0,0,,75,0,1,43,2,C,me9k3x16,,,,,,0
4,id52a14i,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-05 09:05:55.293600+00:00,1,,,94,4,2,1,passive,5,2,2,1,1,1,,80,0,1,43,2,C,me9k3x16,,,,,,0
5,p4h3b5y4,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-05 09:06:15.528450+00:00,1,,,92,5,2,0,active,4,2,2,1,1,1,,80,0,1,43,2,C,me9k3x16,,,,,,0
6,benqaqxi,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-05 09:06:27.753992+00:00,1,,,85,6,2,0,active,2,1,1,1,0,0,,75,0,1,43,2,C,me9k3x16,,,,,,0
7,2bp4fbbc,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-05 09:06:38.101396+00:00,1,,,85,7,1,1,passive,3,2,2,0,1,0,,100,0,1,43,2,C,me9k3x16,,,,,,0
8,wo17hoxv,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-05 09:06:52.369784+00:00,1,,,94,8,2,1,passive,1,2,2,1,1,1,,80,0,1,43,2,C,me9k3x16,,,,,,0
9,klluvmtf,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-05 09:07:12.699711+00:00,1,,,92,1,3,1,passive,8,2,2,1,1,1,,80,0,2,43,2,C,me9k3x16,,,,,,0
10,jgm27qzn,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-05 09:07:25.036786+00:00,1,,,96,2,2,1,passive,7,2,2,1,1,1,,80,0,2,43,2,C,me9k3x16,,,,,,0
11,ovc5ujx2,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-05 09:07:36.731270+00:00,1,,,92,3,2,0,active,5,2,2,1,1,1,,80,0,2,43,2,C,me9k3x16,,,,,,0
12,4hbsodum,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-05 09:07:51.533538+00:00,1,,,85,4,2,0,active,6,1,1,0,1,0,,75,0,2,43,2,C,me9k3x16,,,,,,0
13,3fdb8fqp,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-05 09:08:09.157303+00:00,1,,,170,5,2,1,passive,3,2,2,1,1,1,,80,0,2,43,2,C,me9k3x16,,,,,,0
14,v73vv43x,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-05 09:08:20.459176+00:00,1,,,80,6,1,1,passive,4,2,2,1,0,0,,100,0,2,43,2,C,me9k3x16,,,,,,0
15,2r5afmjk,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-05 09:08:32.924154+00:00,1,,,112,7,2,0,active,2,2,2,1,1,1,,80,0,2,43,2,C,me9k3x16,,,,,,0
16,6fs9ofag,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-05 09:08:45.742920+00:00,1,,,80,8,2,0,active,1,3,3,1,1,1,,40,0,2,43,2,C,me9k3x16,,,,,,0
1,3habl47g,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-05 09:05:15.922077+00:00,1,,,35,1,2,0,active,7,1,1,1,0,0,,75,0,1,44,2,C,me9k3x16,,,,,,0
2,ad34kzt2,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-05 09:05:28.457252+00:00,1,,,87,2,1,1,passive,4,2,2,1,1,1,,80,0,1,44,2,C,me9k3x16,,,,,,0
3,c2bz271v,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-05 09:05:43.790537+00:00,1,,,116,3,2,0,active,8,2,2,1,1,1,,80,0,1,44,2,C,me9k3x16,,,,,,0
4,id52a14i,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-05 09:05:55.293600+00:00,1,,,94,4,2,0,active,2,1,1,1,1,1,,160,0,1,44,2,C,me9k3x16,,,,,,0
5,p4h3b5y4,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-05 09:06:15.528450+00:00,1,,,92,5,2,0,active,6,1,1,1,0,0,,75,0,1,44,2,C,me9k3x16,,,,,,0
6,benqaqxi,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-05 09:06:27.753992+00:00,1,,,85,6,1,1,passive,5,2,2,0,1,0,,100,0,1,44,2,C,me9k3x16,,,,,,0
7,2bp4fbbc,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-05 09:06:38.101396+00:00,1,,,85,7,1,1,passive,1,2,2,0,1,0,,100,0,1,44,2,C,me9k3x16,,,,,,0
8,wo17hoxv,,0,452,452,finalpage,1,MyPage,147.156.150.25,2018-12-05 09:06:52.369784+00:00,1,,,94,8,2,1,passive,3,2,2,1,1,1,,80,0,1,44,2,C,me9k3x16,,,,,,0
9,klluvmtf,,0,452,452,finalpage,1,MyPage,147.156.150.33,2018-12-05 09:07:12.699711+00:00,1,,,92,1,3,1,passive,8,2,2,1,1,1,,80,0,2,44,2,C,me9k3x16,,,,,,0
10,jgm27qzn,,0,452,452,finalpage,1,MyPage,147.156.150.22,2018-12-05 09:07:25.036786+00:00,1,,,96,2,1,1,passive,4,2,2,1,1,1,,80,0,2,44,2,C,me9k3x16,,,,,,0
11,ovc5ujx2,,0,452,452,finalpage,1,MyPage,147.156.150.32,2018-12-05 09:07:36.731270+00:00,1,,,92,3,2,0,active,5,1,2,1,0,0,,75,0,2,44,2,C,me9k3x16,,,,,,0
12,4hbsodum,,0,452,452,finalpage,1,MyPage,147.156.150.23,2018-12-05 09:07:51.533538+00:00,1,,,85,4,2,0,active,2,1,1,1,1,1,,160,0,2,44,2,C,me9k3x16,,,,,,0
13,3fdb8fqp,,0,452,452,finalpage,1,MyPage,147.156.150.26,2018-12-05 09:08:09.157303+00:00,1,,,170,5,1,1,passive,3,2,2,0,1,0,,100,0,2,44,2,C,me9k3x16,,,,,,0
14,v73vv43x,,0,452,452,finalpage,1,MyPage,147.156.150.37,2018-12-05 09:08:20.459176+00:00,1,,,80,6,2,0,active,7,3,3,0,1,0,,75,0,2,44,2,C,me9k3x16,,,,,,0
15,2r5afmjk,,0,452,452,finalpage,1,MyPage,147.156.150.27,2018-12-05 09:08:32.924154+00:00,1,,,112,7,3,1,passive,6,2,2,1,0,0,,25,0,2,44,2,C,me9k3x16,,,,,,0
16,6fs9ofag,,0,452,452,finalpage,1,MyPage,147.156.150.38,2018-12-05 09:08:45.742920+00:00,1,,,80,8,2,0,active,1,3,3,1,1,1,,40,0,2,44,2,C,me9k3x16,,,,,,0
1,3habl47g,,0,452,452,finalpage,1,MyPage,147.156.150.6,2018-12-05 09:05:15.922077+00:00,1,,,35,1,2,0,active,8,1,2,1,1,1,,160,0,1,45,0,A,me9k3x16,,,,,,0
2,ad34kzt2,,0,452,452,finalpage,1,MyPage,147.156.150.10,2018-12-05 09:05:28.457252+00:00,1,,,87,2,2,1,passive,3,2,2,1,1,1,,80,0,1,45,0,A,me9k3x16,,,,,,0
3,c2bz271v,,0,452,452,finalpage,1,MyPage,147.156.150.12,2018-12-05 09:05:43.790537+00:00,1,,,116,3,2,0,active,2,2,2,1,1,1,,80,0,1,45,0,A,me9k3x16,,,,,,0
4,id52a14i,,0,452,452,finalpage,1,MyPage,147.156.150.14,2018-12-05 09:05:55.293600+00:00,1,,,94,4,2,0,active,6,1,2,1,1,1,,160,0,1,45,0,A,me9k3x16,,,,,,0
5,p4h3b5y4,,0,452,452,finalpage,1,MyPage,147.156.150.15,2018-12-05 09:06:15.528450+00:00,1,,,92,5,2,0,active,7,2,2,1,1,1,,80,0,1,45,0,A,me9k3x16,,,,,,0
6,benqaqxi,,0,452,452,finalpage,1,MyPage,147.156.150.17,2018-12-05 09:06:27.753992+00:00,1,,,85,6,1,1,passive,4,2,2,1,1,1,,80,0,1,45,0,A,me9k3x16,,,,,,0
7,2bp4fbbc,,0,452,452,finalpage,1,MyPage,147.156.150.19,2018-12-05 09:06:38.101396+00:00,1,,,85,7,2,1,passive,5,2,2,1,1,1,,80,0,1,45,0,A,me9k3x16,,,,,,0
